|437|걱정|명||A|worry/anxiety|*걱정*이 태산|a mountain of worries|*걱정*하지 마세요|don't worry|*걱정*을 끼치다|to cause worry
|438|결혼하다|동|結婚-|A|to get married|연애하고 *결혼하다*|to date then marry|내년에 *결혼해요*|getting married next year|일찍 *결혼했다*|married early
|439|누나01|명||A|older sister (male speaker)|우리 *누나*|my older sister|친*누나*|biological older sister|*누나*랑 같이 가|go with your sister
|440|질문|명|質問|A|question|*질문*이 있어요|I have a question|*질문*에 답하다|to answer a question|날카로운 *질문*|sharp question
|441|근처|명|近處|A|nearby/vicinity|학교 *근처*|near school|우리 집 *근처*|near my house|*근처* 공원|nearby park
|442|부모님|명|父母-|A|parents (polite)|*부모님*께 인사|greeting parents|*부모님*을 닮다|to look like one's parents|효성 지극한 *부모님*|devoted parents
|443|그02|감||A|well/um|*그*, 저기|well, that is|*그*, 글쎄요|well, I'm not sure|*그*, 뭐라고 할까?|well, how should I say?
|444|마리01|의||A|animal (counter)|개 세 *마리*|three dogs|한 *마리*만 주세요|give me just one (animal)|고양이 몇 *마리*?|how many cats?
|445|비행기|명|飛行機|A|airplane|*비행기*를 타다|to ride an airplane|*비행기* 표|airplane ticket|*비행기* 안에서|on the plane
|446|뜨겁다|형||A|to be hot (touch)|커피가 *뜨겁다*|the coffee is hot|*뜨거운* 여름|hot summer|날씨가 *뜨겁네요*|the weather is roasting
|447|낮|명||A|daytime|*낮*과 밤|day and night|*낮*에 만나다|to meet during the day|긴 *낮*|long daytime
