261	바라다	to hope / to wish	합격을 *바라다*|행복하길 *바래요*|간절히 *바라다*	to hope to pass|I hope you are happy|to wish earnestly	[sound::row261_chunk1.wav]|[sound:row261_chunk2.wav]|[sound:row261_chunk3.wav]
262	강하다	to be strong	바람이 *강하다*|*강한* 의지|정신력이 *강하다*	the wind is strong|strong will|to be mentally strong	[sound::row262_chunk1.wav]|[sound:row262_chunk2.wav]|[sound:row262_chunk3.wav]
263	최고	the best / peak	*최고* 기록|기분이 *최고*다|*최고*의 품질	best record|to feel great|the best quality	[sound::row263_chunk1.wav]|[sound:row263_chunk2.wav]|[sound:row263_chunk3.wav]
264	나타내다	to express / to show	뜻을 *나타내다*|수치로 *나타내다*|슬픔을 *나타내다*	to express a meaning|to show in numbers|to show sadness	[sound::row264_chunk1.wav]|[sound:row264_chunk2.wav]|[sound:row264_chunk3.wav]
265	법	law	*법*을 지키다|*법*대로 해라|*법*에 어긋나다	to obey the law|do it by the law|to go against the law	[sound::row265_chunk1.wav]|[sound:row265_chunk2.wav]|[sound:row265_chunk3.wav]
266	소설	novel	단편 *소설*|*소설*을 쓰다|연애 *소설*	short story|to write a novel|romance novel	[sound::row266_chunk1.wav]|[sound:row266_chunk2.wav]|[sound:row266_chunk3.wav]
267	질서	order / discipline	*질서*를 지키다|사회 *질서*|공공 *질서*	to keep order|social order|public order	[sound::row267_chunk1.wav]|[sound:row267_chunk2.wav]|[sound:row267_chunk3.wav]
268	담다	to put in / to contain	그릇에 *담다*|진심을 *담다*|카메라에 *담다*	to put in a bowl|to put one's heart into|to capture on camera	[sound::row268_chunk1.wav]|[sound:row268_chunk2.wav]|[sound:row268_chunk3.wav]
269	시민	citizen	서울 *시민*|*시민*의 의식|보통 *시민*	Seoul citizen|civic consciousness|ordinary citizen	[sound::row269_chunk1.wav]|[sound:row269_chunk2.wav]|[sound:row269_chunk3.wav]
270	회장	chairman / president	학생회 *회장*|그룹 *회장*님|*회장*으로 선출되다	student council president|group chairman|to be elected as president	[sound::row270_chunk1.wav]|[sound:row270_chunk2.wav]|[sound:row270_chunk3.wav]
271	제대로	properly	*제대로* 하다|*제대로* 먹다|말이 *제대로* 안 나와	to do properly|to eat properly|cannot speak properly	[sound::row271_chunk1.wav]|[sound:row271_chunk2.wav]|[sound:row271_chunk3.wav]
272	던지다	to throw	공을 *던지다*|질문을 *던지다*|시선을 *던지다*	to throw a ball|to pose a question|to cast a look	[sound::row272_chunk1.wav]|[sound:row272_chunk2.wav]|[sound:row272_chunk3.wav]
273	공간	space	개인 *공간*|*공간*을 차지하다|생활 *공간*	personal space|to occupy space|living space	[sound::row273_chunk1.wav]|[sound:row273_chunk2.wav]|[sound:row273_chunk3.wav]
274	벌이다	to start / to open	잔치를 *벌이다*|사업을 *벌이다*|싸움을 *벌이다*	to hold a feast|to start a business|to start a fight	[sound::row274_chunk1.wav]|[sound:row274_chunk2.wav]|[sound:row274_chunk3.wav]
275	강조하다	to emphasize	중요성을 *강조하다*|반복해서 *강조했다*|실천을 *강조하다*	to emphasize importance|emphasized repeatedly|to emphasize practice	[sound::row275_chunk1.wav]|[sound:row275_chunk2.wav]|[sound:row275_chunk3.wav]
276	맡다	to take charge of	일을 *맡다*|책임을 *맡다*|역할을 *맡았다*	to take charge of work|to take responsibility|took on a role	[sound::row276_chunk1.wav]|[sound:row276_chunk2.wav]|[sound:row276_chunk3.wav]
277	한편	on the other hand / meanwhile	*한편*으로는 걱정이다|*한편* 그 시각에|*한편* 다른 의견은	on one hand, I'm worried|meanwhile at that time|on the other hand, another opinion is	[sound::row277_chunk1.wav]|[sound:row277_chunk2.wav]|[sound:row277_chunk3.wav]
278	기자	reporter	신문 *기자*|방송 *기자*|*기자* 회견	newspaper reporter|broadcast reporter|press conference	[sound::row278_chunk1.wav]|[sound:row278_chunk2.wav]|[sound:row278_chunk3.wav]
279	주로	mostly / mainly	*주로* 집에서|*주로* 이용하는|*주로* 먹는 음식	mostly at home|mainly used|food mainly eaten	[sound::row279_chunk1.wav]|[sound:row279_chunk2.wav]|[sound:row279_chunk3.wav]
280	훨씬	much more	*훨씬* 좋다|*훨씬* 빠르다|*훨씬* 더 크게	to be much better|to be much faster|much bigger	[sound::row280_chunk1.wav]|[sound:row280_chunk2.wav]|[sound:row280_chunk3.wav]
281	통일	unification	조국 *통일*|*통일*을 이루다|의견 *통일*	unification of the fatherland|to achieve unification|unification of opinions	[sound::row281_chunk1.wav]|[sound:row281_chunk2.wav]|[sound:row281_chunk3.wav]
282	들어서다	to enter / to step in	방에 *들어서다*|건물이 *들어서다*|입구에 *들어서다*	to step into the room|a building is built|to enter the entrance	[sound::row282_chunk1.wav]|[sound:row282_chunk2.wav]|[sound:row282_chunk3.wav]
283	차례	turn / order / time	내 *차례*|여러 *차례*|*차례*를 기다리다	my turn|several times|to wait for one's turn	[sound::row283_chunk1.wav]|[sound:row283_chunk2.wav]|[sound:row283_chunk3.wav]
284	군	military / army	*군* 복무|*군*에 가다|공*군* 소속	military service|to go into the military|belonging to the Air Force	[sound::row284_chunk1.wav]|[sound:row284_chunk2.wav]|[sound:row284_chunk3.wav]
285	재산	property / wealth	개인 *재산*|*재산*을 모으다|막대한 *재산*	personal property|to accumulate wealth|huge fortune	[sound::row285_chunk1.wav]|[sound:row285_chunk2.wav]|[sound:row285_chunk3.wav]
286	약간	slightly	*약간* 늦다|*약간*의 차이|소금을 *약간* 넣다	to be slightly late|a slight difference|to add a bit of salt	[sound::row286_chunk1.wav]|[sound:row286_chunk2.wav]|[sound:row286_chunk3.wav]
287	요구하다	to demand	사과를 *요구하다*|권리를 *요구하다*|대책을 *요구하고* 있다	to demand an apology|to demand rights|are demanding measures	[sound::row287_chunk1.wav]|[sound:row287_chunk2.wav]|[sound:row287_chunk3.wav]
288	기간	period	시험 *기간*|일정한 *기간*|*기간*이 만료되다	exam period|a fixed period|the period has expired	[sound::row288_chunk1.wav]|[sound:row288_chunk2.wav]|[sound:row288_chunk3.wav]
289	일으키다	to cause / to raise	문제를 *일으키다*|사고를 *일으키다*|아이를 *일으키다*	to cause a problem|to cause an accident|to help a child up	[sound::row289_chunk1.wav]|[sound:row289_chunk2.wav]|[sound:row289_chunk3.wav]
290	공장	factory	자동차 *공장*|*공장*을 가동하다|*공장* 근로자	car factory|to operate a factory|factory worker	[sound::row290_chunk1.wav]|[sound:row290_chunk2.wav]|[sound:row290_chunk3.wav]
291	즐기다	to enjoy	음악을 *즐기다*|여가를 *즐기다*|게임은 *즐거워요*	to enjoy music|to enjoy one's leisure|games are fun to enjoy	[sound::row291_chunk1.wav]|[sound:row291_chunk2.wav]|[sound:row291_chunk3.wav]
292	지	since	떠난 *지* 일 년|이사 온 *지* 얼마 안 됐다|먹은 *지* 오래되다	a year since leaving|not long since moving in|it's been a long time since eating	[sound::row292_chunk1.wav]|[sound:row292_chunk2.wav]|[sound:row292_chunk3.wav]
293	변하다	to change	색이 *변하다*|마음이 *변했다*|세상이 *변하고* 있다	color changes|one's mind has changed|the world is changing	[sound::row293_chunk1.wav]|[sound:row293_chunk2.wav]|[sound:row293_chunk3.wav]
294	아무리	no matter how	*아무리* 바빠도|*아무리* 생각해도|*아무리* 멀어도	no matter how busy|no matter how much I think|no matter how far	[sound::row294_chunk1.wav]|[sound:row294_chunk2.wav]|[sound:row294_chunk3.wav]
295	맞추다	to adjust / to match	시계를 *맞추다*|답을 *맞추다*|입을 *맞추다*	to set/adjust a clock|to check answers|to kiss / to align stories	[sound::row295_chunk1.wav]|[sound:row295_chunk2.wav]|[sound:row295_chunk3.wav]
296	막다	to block / to prevent	길을 *막다*|바람을 *막다*|유행을 *막을* 수 없다	to block the road|to block the wind|cannot prevent the trend	[sound::row296_chunk1.wav]|[sound:row296_chunk2.wav]|[sound:row296_chunk3.wav]
297	늘	always	*늘* 고마워|*늘* 그 자리에|*늘* 하던 대로	always thankful|always in that spot|always as usual	[sound::row297_chunk1.wav]|[sound:row297_chunk2.wav]|[sound:row297_chunk3.wav]
298	전국	nationwide	*전국* 각지|*전국* 대회|*전국*적으로 비	all over the country|nationwide competition|rain nationwide	[sound::row298_chunk1.wav]|[sound:row298_chunk2.wav]|[sound:row298_chunk3.wav]
299	마치다	to finish	일을 *마치다*|수업을 *마쳤다*|모든 과정을 *마치다*	to finish work|finished class|to complete the entire course	[sound::row299_chunk1.wav]|[sound:row299_chunk2.wav]|[sound:row299_chunk3.wav]
300	가정	home / family	화목한 *가정*|*가정* 방문|*가정*을 꾸리다	harmonious family|home visit|to start a family	[sound::row300_chunk1.wav]|[sound:row300_chunk2.wav]|[sound:row300_chunk3.wav]
301	빠지다	to fall into	물에 *빠지다*|함정에 *빠졌다*|사랑에 *빠지다*	to fall into water|fell into a trap|to fall in love	[sound::row301_chunk1.wav]|[sound:row301_chunk2.wav]|[sound:row301_chunk3.wav]
302	오늘날	today / nowadays	*오늘날*의 사회|*오늘날*에 이르러|*오늘날*의 과학 기술	today's society|reaching the present day|science and technology of today	[sound::row302_chunk1.wav]|[sound:row302_chunk2.wav]|[sound:row302_chunk3.wav]
303	농업	agriculture	*농업* 종사자|*농업* 생산량|전통적인 *농업*	agricultural worker|agricultural production|traditional agriculture	[sound::row303_chunk1.wav]|[sound:row303_chunk2.wav]|[sound:row303_chunk3.wav]
304	식	style / way	한국 *식*|옛날 *식*|이런 *식*으로	Korean style|old-fashioned way|in this way	[sound::row304_chunk1.wav]|[sound:row304_chunk2.wav]|[sound:row304_chunk3.wav]
305	의견	opinion	*의견*을 나누다|개인적인 *의견*|*의견*이 다르다	to share opinions|personal opinion|to have different opinions	[sound::row305_chunk1.wav]|[sound:row305_chunk2.wav]|[sound:row305_chunk3.wav]
306	표현하다	to express	말로 *표현하다*|감정을 *표현했다*|그림으로 *표현하다*	to express in words|expressed emotions|to express through a drawing	[sound::row306_chunk1.wav]|[sound:row306_chunk2.wav]|[sound:row306_chunk3.wav]
307	경기	match / game	축구 *경기*|*경기*에서 이기다|*경기*를 관람하다	soccer match|to win a game|to watch a match	[sound::row307_chunk1.wav]|[sound:row307_chunk2.wav]|[sound:row307_chunk3.wav]
308	목적	purpose	방문 *목적*|*목적*이 분명하다|공부할 *목적*으로	purpose of visit|the purpose is clear|with the purpose of studying	[sound::row308_chunk1.wav]|[sound:row308_chunk2.wav]|[sound:row308_chunk3.wav]
309	태도	attitude	긍정적인 *태도*|*태도*가 나쁘다|삶에 대한 *태도*	positive attitude|to have a bad attitude|attitude toward life	[sound::row309_chunk1.wav]|[sound:row309_chunk2.wav]|[sound:row309_chunk3.wav]
310	주위	surroundings / around	집 *주위*|*주위*가 시끄럽다|*주위* 사람들의 시선	around the house|the surroundings are noisy|the eyes of people around	[sound::row310_chunk1.wav]|[sound:row310_chunk2.wav]|[sound:row310_chunk3.wav]
311	발생하다	to occur	사건이 *발생하다*|화재가 *발생했다*|문제가 *발생할* 수 있다	an incident occurs|a fire broke out|problems may occur	[sound::row311_chunk1.wav]|[sound:row311_chunk2.wav]|[sound:row311_chunk3.wav]
312	어쩌다	to happen to / by chance	*어쩌다가* 만났다|*어쩌면* 좋을까|*어쩌다* 보니 그렇게 됐다	met by chance|what should I do|it just happened that way	[sound::row312_chunk1.wav]|[sound:row312_chunk2.wav]|[sound:row312_chunk3.wav]
313	각각	each / respectively	*각각* 다르다|*각각* 한 개씩|*각각*의 장단점	to be each different|one of each|pros and cons of each	[sound::row313_chunk1.wav]|[sound:row313_chunk2.wav]|[sound:row313_chunk3.wav]
314	책임	responsibility	*책임*을 지다|무거운 *책임*|*책임*이 막중하다	to take responsibility|heavy responsibility|responsibility is great	[sound::row314_chunk1.wav]|[sound:row314_chunk2.wav]|[sound:row314_chunk3.wav]
315	심하다	to be severe	정도가 *심하다*|*심한* 장난|기침이 *심해요*	the degree is severe|severe prank|the cough is severe	[sound::row315_chunk1.wav]|[sound:row315_chunk2.wav]|[sound:row315_chunk3.wav]
316	자라다	to grow	무럭무럭 *자라다*|꿈을 먹고 *자란다*|키가 많이 *자랐네*	to grow quickly|growing up with dreams|you've grown tall	[sound::row316_chunk1.wav]|[sound:row316_chunk2.wav]|[sound:row316_chunk3.wav]
317	구체적	concrete / specific	*구체적*인 계획|*구체적*으로 설명하다|내용이 *구체적*이다	specific plan|to explain specifically|the content is concrete	[sound::row317_chunk1.wav]|[sound:row317_chunk2.wav]|[sound:row317_chunk3.wav]
318	기회	opportunity	좋은 *기회*|*기회*를 놓치다|마지막 *기회*	good opportunity|to miss an opportunity|last chance	[sound::row318_chunk1.wav]|[sound:row318_chunk2.wav]|[sound:row318_chunk3.wav]
319	지구	Earth	*지구* 온난화|*지구*를 지키다|*지구* 한 바퀴	global warming|to protect the Earth|around the Earth	[sound::row319_chunk1.wav]|[sound:row319_chunk2.wav]|[sound:row319_chunk3.wav]
320	소비자	consumer	*소비자* 고발|*소비자* 보호|현명한 *소비자*	consumer report|consumer protection|wise consumer	[sound::row320_chunk1.wav]|[sound:row320_chunk2.wav]|[sound:row320_chunk3.wav]
321	기준	standard / criteria	선발 *기준*|*기준*에 맞다|*기준*을 세우다	selection criteria|to meet the standard|to set a standard	[sound::row321_chunk1.wav]|[sound:row321_chunk2.wav]|[sound:row321_chunk3.wav]
322	말	end	학기 *말*|이번 달 *말*|세기 *말*	end of the semester|end of this month|end of the century	[sound::row322_chunk1.wav]|[sound:row322_chunk2.wav]|[sound:row322_chunk3.wav]
323	반드시	surely / certainly	*반드시* 성공하다|*반드시* 오세요|*반드시* 필요한 것	to surely succeed|be sure to come|absolutely necessary thing	[sound::row323_chunk1.wav]|[sound:row323_chunk2.wav]|[sound:row323_chunk3.wav]
324	받아들이다	to accept	사실을 *받아들이다*|제안을 *받아들였다*|문화를 *받아들이다*	to accept the fact|accepted the proposal|to embrace a culture	[sound::row324_chunk1.wav]|[sound:row324_chunk2.wav]|[sound:row324_chunk3.wav]
325	꺼내다	to take out	돈을 *꺼내다*|말을 *꺼내다*|주머니에서 *꺼냈다*	to take out money|to bring up a topic|took out from the pocket	[sound::row325_chunk1.wav]|[sound:row325_chunk2.wav]|[sound:row325_chunk3.wav]
326	노동자	worker / laborer	외국인 *노동자*|*노동자*의 권리|육체 *노동자*	foreign worker|rights of workers|manual laborer	[sound::row326_chunk1.wav]|[sound:row326_chunk2.wav]|[sound:row326_chunk3.wav]
327	동네	neighborhood	우리 *동네*|*동네* 한 바퀴|*동네* 사람들	my neighborhood|around the neighborhood|neighbors	[sound::row327_chunk1.wav]|[sound:row327_chunk2.wav]|[sound:row327_chunk3.wav]
328	완전히	completely	*완전히* 잊다|*완전히* 달라지다|*완전히* 망했다	to completely forget|to become completely different|to be completely ruined	[sound::row328_chunk1.wav]|[sound:row328_chunk2.wav]|[sound:row328_chunk3.wav]
329	전하다	to deliver / to tell	소식을 *전하다*|안부를 *전해* 줘|뜻을 *전하다*	to deliver news|say hello (deliver regards)|to convey a meaning	[sound::row329_chunk1.wav]|[sound:row329_chunk2.wav]|[sound:row329_chunk3.wav]
330	맞다	to greet / to welcome	손님을 *맞다*|새해를 *맞다*|공항에서 *맞이하다*	to greet a guest|to welcome the new year|to meet at the airport	[sound::row330_chunk1.wav]|[sound:row330_chunk2.wav]|[sound:row330_chunk3.wav]
331	정하다	to decide / to set	날짜를 *정하다*|규칙을 *정했다*|마음을 *정하다*	to set a date|set the rules|to make up one's mind	[sound::row331_chunk1.wav]|[sound:row331_chunk2.wav]|[sound:row331_chunk3.wav]
332	대중	the public	*대중* 교통|*대중* 문화|*대중*의 인기	public transportation|popular culture|popularity among the public	[sound::row332_chunk1.wav]|[sound:row332_chunk2.wav]|[sound:row332_chunk3.wav]
333	늘어나다	to increase / to stretch	인구가 *늘어나다*|체중이 *늘어났다*|시간이 *늘어나다*	population increases|weight increased|time is extended	[sound::row333_chunk1.wav]|[sound:row333_chunk2.wav]|[sound:row333_chunk3.wav]
334	각종	various kinds	*각종* 사고|*각종* 행사|*각종* 비타민	various accidents|various events|various vitamins	[sound::row334_chunk1.wav]|[sound:row334_chunk2.wav]|[sound:row334_chunk3.wav]
335	빛	light	햇*빛*|달*빛*|희망의 *빛*	sunlight|moonlight|light of hope	[sound::row335_chunk1.wav]|[sound:row335_chunk2.wav]|[sound:row335_chunk3.wav]
336	현재	the present	*현재*와 과거|*현재*에 충실하다|*현재* 시각	the present and the past|to be faithful to the present|current time	[sound::row336_chunk1.wav]|[sound:row336_chunk2.wav]|[sound:row336_chunk3.wav]
337	발견하다	to discover	신대륙을 *발견하다*|재능을 *발견했다*|오류를 *발견하다*	to discover a new continent|discovered talent|to find an error	[sound::row337_chunk1.wav]|[sound:row337_chunk2.wav]|[sound:row337_chunk3.wav]
338	특징	characteristic	지리적 *특징*|*특징*이 뚜렷하다|개인적 *특징*	geographical features|characteristics are distinct|personal characteristic	[sound::row338_chunk1.wav]|[sound:row338_chunk2.wav]|[sound:row338_chunk3.wav]
339	선수	athlete / player	축구 *선수*|국가대표 *선수*|*선수* 보호 차원	soccer player|national team player|for the sake of protecting players	[sound::row339_chunk1.wav]|[sound:row339_chunk2.wav]|[sound:row339_chunk3.wav]
340	마련하다	to prepare / to arrange	돈을 *마련하다*|자리를 *마련했다*|대책을 *마련하다*	to raise money|arranged a seat/spot|to prepare measures	[sound::row340_chunk1.wav]|[sound:row340_chunk2.wav]|[sound:row340_chunk3.wav]
341	주제	topic / theme	토론 *주제*|연구 *주제*|*주제* 파악	discussion topic|research theme|understanding the core theme	[sound::row341_chunk1.wav]|[sound:row341_chunk2.wav]|[sound:row341_chunk3.wav]
342	기본	basis / basic	*기본* 예절|*기본*에 충실하다|*기본* 원칙	basic etiquette|to stick to the basics|basic principle	[sound::row342_chunk1.wav]|[sound:row342_chunk2.wav]|[sound:row342_chunk3.wav]
343	감정	emotion / feeling	*감정* 조절|*감정*이 풍부하다|부정적인 *감정*	emotional control|to be very emotional|negative emotion	[sound::row343_chunk1.wav]|[sound:row343_chunk2.wav]|[sound:row343_chunk3.wav]
344	인기	popularity	*인기* 가수|*인기*가 많다|*인기*를 끌다	popular singer|to be very popular|to gain popularity	[sound::row344_chunk1.wav]|[sound:row344_chunk2.wav]|[sound:row344_chunk3.wav]
345	달리다	to run	빨리 *달리다*|운동장을 *달렸다*|앞만 보고 *달리다*	to run fast|ran on the playground|to run looking only forward	[sound::row345_chunk1.wav]|[sound:row345_chunk2.wav]|[sound:row345_chunk3.wav]
346	이전	before / previous	사고 *이전*|일주일 *이전*|그 *이전*의 삶	before the accident|more than a week ago|life before that	[sound::row346_chunk1.wav]|[sound:row346_chunk2.wav]|[sound:row346_chunk3.wav]
347	시키다	to make (someone do) / to order	일을 *시키다*|심부름을 *시켰다*|커피를 *시키다*	to make (someone) work|ordered an errand|to order coffee	[sound::row347_chunk1.wav]|[sound:row347_chunk2.wav]|[sound:row347_chunk3.wav]
348	국제	international	*국제* 공항|*국제* 관계|*국제* 전화	international airport|international relations|international call	[sound::row348_chunk1.wav]|[sound:row348_chunk2.wav]|[sound:row348_chunk3.wav]
349	전통	tradition	*전통* 문화|*전통*을 잇다|*전통* 의상	traditional culture|to carry on a tradition|traditional clothing	[sound::row349_chunk1.wav]|[sound:row349_chunk2.wav]|[sound:row349_chunk3.wav]
350	기르다	to raise / to grow	꽃을 *기르다*|강아지를 *기르다*|능력을 *길렀다*	to grow flowers|to raise a puppy|developed/grew an ability	[sound::row350_chunk1.wav]|[sound:row350_chunk2.wav]|[sound:row350_chunk3.wav]
351	조사하다	to investigate	원인을 *조사하다*|철저히 *조사했다*|실태를 *조사하다*	to investigate the cause|investigated thoroughly|to survey the actual condition	[sound::row351_chunk1.wav]|[sound:row351_chunk2.wav]|[sound:row351_chunk3.wav]
352	커다랗다	to be huge	*커다란* 나무|구멍이 *커다랗다*|*커다랗게* 웃다	huge tree|the hole is huge|to laugh loudly	[sound::row352_chunk1.wav]|[sound:row352_chunk2.wav]|[sound:row352_chunk3.wav]
353	시인	poet	유명한 *시인*|*시인*이 되다|서정 *시인*	famous poet|to become a poet|lyric poet	[sound::row353_chunk1.wav]|[sound:row353_chunk2.wav]|[sound:row353_chunk3.wav]
354	외	except / other than	그 *외*의 것|예상 *외*|전공 *외* 과목	things other than that|unexpected|subjects outside the major	[sound::row354_chunk1.wav]|[sound:row354_chunk2.wav]|[sound:row354_chunk3.wav]
355	줄이다	to reduce / to shorten	비용을 *줄이다*|거리를 *줄였다*|말수를 *줄이다*	to reduce costs|shortened the distance|to talk less	[sound::row355_chunk1.wav]|[sound:row355_chunk2.wav]|[sound:row355_chunk3.wav]
356	가격	price	*가격*이 오르다|*가격*을 깎다|저렴한 *가격*	price rises|to cut the price|low price	[sound::row356_chunk1.wav]|[sound:row356_chunk2.wav]|[sound:row356_chunk3.wav]
357	달라지다	to change / to vary	세상이 *달라지다*|태도가 *달라졌다*|어제와 *달라진* 모습	the world changes|attitude has changed|appearance different from yesterday	[sound::row357_chunk1.wav]|[sound:row357_chunk2.wav]|[sound:row357_chunk3.wav]
358	통신	communication	정보 *통신*|*통신* 수단|*통신*이 끊기다	information communication|means of communication|communication is cut off	[sound::row358_chunk1.wav]|[sound:row358_chunk2.wav]|[sound:row358_chunk3.wav]
359	기계	machine	세탁 *기계*|*기계*를 고치다|*기계*처럼 일하다	washing machine|to fix a machine|to work like a machine	[sound::row359_chunk1.wav]|[sound:row359_chunk2.wav]|[sound:row359_chunk3.wav]
360	모양	appearance / likely to	비가 올 *모양*이다|아픈 *모양*이야|모르는 *모양*이네	it looks like it will rain|it seems (he) is sick|it seems you don't know	[sound::row360_chunk1.wav]|[sound:row360_chunk2.wav]|[sound:row360_chunk3.wav]
361	아나운서	announcer / news anchor	뉴스 *아나운서*|*아나운서*가 꿈이다|유명한 *아나운서*	news anchor|dream of being an announcer|famous announcer	[sound::row361_chunk1.wav]|[sound:row361_chunk2.wav]|[sound:row361_chunk3.wav]
362	펴다	to unfold / to spread	책을 *펴다*|허리를 *펴다*|날개를 *펴다*	to open a book|to straighten one's back|to spread wings	[sound::row362_chunk1.wav]|[sound:row362_chunk2.wav]|[sound:row362_chunk3.wav]
363	종교	religion	*종교*가 있나요?|*종교*적인 이유|*종교*의 자유	do you have a religion?|religious reasons|freedom of religion	[sound::row363_chunk1.wav]|[sound:row363_chunk2.wav]|[sound:row363_chunk3.wav]
364	자연스럽다	to be natural	*자연스러운* 연기|말투가 *자연스럽다*|*자연스럽게* 행동하다	natural acting|way of speaking is natural|to act naturally	[sound::row364_chunk1.wav]|[sound:row364_chunk2.wav]|[sound:row364_chunk3.wav]
365	돌다	to turn / to spin	바퀴가 *돌다*|동네를 한 바퀴 *돌다*|머리가 *돌다*	wheels turn|to go around the neighborhood|to feel dizzy	[sound::row365_chunk1.wav]|[sound:row365_chunk2.wav]|[sound:row365_chunk3.wav]
366	혹은	or / or else	사과 *혹은* 배|오늘 *혹은* 내일|전화 *혹은* 문자	apples or pears|today or tomorrow|phone call or text	[sound::row366_chunk1.wav]|[sound:row366_chunk2.wav]|[sound:row366_chunk3.wav]
367	편	volume (counter for books/films)	영화 한 *편*|논문 여러 *편*|시 한 *편*	one movie|several papers|one poem	[sound::row367_chunk1.wav]|[sound:row367_chunk2.wav]|[sound:row367_chunk3.wav]
368	노력하다	to strive / to try hard	열심히 *노력하다*|성공하려고 *노력했다*|*노력하는* 사람	to try hard|strove to succeed|person who makes an effort	[sound::row368_chunk1.wav]|[sound:row368_chunk2.wav]|[sound:row368_chunk3.wav]
369	보호	protection	환경 *보호*|아동 *보호*|*보호*를 받다	environmental protection|child protection|to be protected	[sound::row369_chunk1.wav]|[sound:row369_chunk2.wav]|[sound:row369_chunk3.wav]
370	한편	one side / one way	*한편*의 이야기|마음 *한편*이 아프다|영화 한 *편*	one story|one side of my heart hurts|one film	[sound::row370_chunk1.wav]|[sound:row370_chunk2.wav]|[sound:row370_chunk3.wav]
371	이웃	neighbor	*이웃* 사촌|*이웃*집 사람|*이웃*을 돕다	close neighbor (like family)|the person next door|to help neighbors	[sound::row371_chunk1.wav]|[sound:row371_chunk2.wav]|[sound:row371_chunk3.wav]
372	공동	joint / community	*공동* 주택|*공동*으로 관리하다|*공동* 목표	community housing|to manage jointly|joint goal	[sound::row372_chunk1.wav]|[sound:row372_chunk2.wav]|[sound:row372_chunk3.wav]
373	까닭	reason / cause	그럴 *까닭*이 없다|무슨 *까닭*인지|모르는 *까닭*에	no reason for that|for some reason|because (I) don't know	[sound::row373_chunk1.wav]|[sound:row373_chunk2.wav]|[sound:row373_chunk3.wav]
374	소녀	girl	어린 *소녀*|*소녀* 같은 감성|열일곱 살 *소녀*	young girl|girl-like sensitivity|seventeen-year-old girl	[sound::row374_chunk1.wav]|[sound:row374_chunk2.wav]|[sound:row374_chunk3.wav]
375	지나가다	to pass by	차들이 *지나가다*|시간이 *지나갔다*|그냥 *지나가지* 마세요	cars pass by|time has passed|please don't just pass by	[sound::row375_chunk1.wav]|[sound:row375_chunk2.wav]|[sound:row375_chunk3.wav]
376	상품	product / prize	인기 *상품*|*상품*을 타다|*상품*권	popular product|to win a prize|gift certificate	[sound::row376_chunk1.wav]|[sound:row376_chunk2.wav]|[sound:row376_chunk3.wav]
377	훌륭하다	to be excellent / great	*훌륭한* 사람|경치가 *훌륭하다*|성적이 *훌륭하네요*	great person|the view is magnificent|the grades are excellent	[sound::row377_chunk1.wav]|[sound:row377_chunk2.wav]|[sound:row377_chunk3.wav]
378	종류	kind / type	여러 *종류*|꽃의 *종류*|*종류*별로 분류하다	various types|types of flowers|to classify by type	[sound::row378_chunk1.wav]|[sound:row378_chunk2.wav]|[sound:row378_chunk3.wav]
379	키우다	to raise / to grow	아이를 *키우다*|꿈을 *키우다*|덩치를 *키웠다*	to raise a child|to nurture a dream|built up one's physique	[sound::row379_chunk1.wav]|[sound:row379_chunk2.wav]|[sound:row379_chunk3.wav]
380	눕다	to lie down	침대에 *눕다*|잠시 *누워* 쉬다|바닥에 *누웠다*	to lie on the bed|to lie down and rest for a bit|lied on the floor	[sound::row380_chunk1.wav]|[sound:row380_chunk2.wav]|[sound:row380_chunk3.wav]
381	발달하다	to develop / to advance	근육이 *발달하다*|정신이 *발달했다*|교통이 *발달한* 도시	muscles develop|mind has developed|city with developed transport	[sound::row381_chunk1.wav]|[sound:row381_chunk2.wav]|[sound:row381_chunk3.wav]
382	발전하다	to progress / to develop	경제가 *발전하다*|관계가 *발전했다*|크게 *발전하는* 중	economy develops|relationship progressed|developing significantly	[sound::row382_chunk1.wav]|[sound:row382_chunk2.wav]|[sound:row382_chunk3.wav]
383	죽음	death	갑작스러운 *죽음*|*죽음*을 두려워하다|삶과 *죽음*	sudden death|to fear death|life and death	[sound::row383_chunk1.wav]|[sound:row383_chunk2.wav]|[sound:row383_chunk3.wav]
384	고통	pain / suffering	*고통*을 느끼다|심한 *고통*|*고통*에서 벗어나다	to feel pain|severe suffering|to escape from pain	[sound::row384_chunk1.wav]|[sound:row384_chunk2.wav]|[sound:row384_chunk3.wav]
385	듯이	as if	비가 오*듯이*|보*듯이* 알다|미친 *듯이* 달리다	as if it's raining|to know just by looking|to run like crazy	[sound::row385_chunk1.wav]|[sound:row385_chunk2.wav]|[sound:row385_chunk3.wav]
386	어울리다	to match / to hang out	옷이 잘 *어울리다*|친구들과 *어울리다*|분위기에 *어울리게*	clothes match well|to hang out with friends|matching the atmosphere	[sound::row386_chunk1.wav]|[sound:row386_chunk2.wav]|[sound:row386_chunk3.wav]
387	예정	schedule / plan	출발 *예정*|*예정*대로 진행하다|*예정*보다 늦다	scheduled departure|to proceed as planned|later than scheduled	[sound::row387_chunk1.wav]|[sound:row387_chunk2.wav]|[sound:row387_chunk3.wav]
